,iid,valence,arousal,v_bins,a_bins
18279,I000498632,0.5436518875718893,0.42137692189928677,4.0,2.0
16776,I000462119,0.5701359975239538,0.30377320354999315,6.0,0.0
6724,I000221452,0.49213023835279235,0.6150265100928031,2.0,9.0
26863,I000711775,0.49613017725093267,0.47467639285569097,2.0,5.0
27570,I000731355,0.5148427223529305,0.4481376594098475,3.0,3.0
35772,I000943025,0.6213923430345496,0.3959086027136566,8.0,1.0
2227,I000080636,0.5215600387296256,0.5848523607193433,3.0,9.0
11226,I000338672,0.634721979201434,0.45252841797302457,8.0,4.0
38174,I000995161,0.5634543024373703,0.40423446005025426,5.0,1.0
11334,I000340870,0.5593955237557947,0.5284478349647957,5.0,8.0
34231,I000906932,0.6736320135558209,0.3490320374514237,9.0,0.0
9123,I000286970,0.40538152096110436,0.4526774238797958,0.0,4.0
34455,I000912350,0.5718397911846558,0.4850928683814904,6.0,6.0
12744,I000373891,0.6415831264612725,0.49802935786782504,8.0,7.0
10639,I000325774,0.5847117447927033,0.5903074400309766,6.0,9.0
8330,I000267084,0.5072775299649184,0.44807300516147835,2.0,3.0
21383,I000568235,0.5884935447754306,0.49096902206802834,6.0,6.0
26601,I000705594,0.6401392087026425,0.4681952217648679,8.0,5.0
38766,I001009367,0.5497286460745797,0.5180867982127227,4.0,8.0
3641,I000131811,0.5241912874324762,0.761668839125788,3.0,9.0
11657,I000348559,0.6875121465133756,0.3592794812729791,9.0,0.0
23511,I000621308,0.38210139795282216,0.6045078812528224,0.0,9.0
29671,I000787821,0.6299610831787827,0.39023638317151543,8.0,1.0
20079,I000539168,0.5956921528618783,0.46033059196117376,7.0,4.0
28309,I000750117,0.48956032346364886,0.5088322269160193,2.0,7.0
24438,I000647558,0.4900776920797411,0.3954028535242714,2.0,1.0
13036,I000379131,0.650857101306695,0.3781205410126568,8.0,0.0
37184,I000976355,0.5099785903844521,0.5238620250569662,3.0,8.0
37553,I000983375,0.5714712572949462,0.4694684082288047,6.0,5.0
175,I000009444,0.7425958584131718,0.35050705376016467,9.0,0.0
15455,I000433732,0.6777519737088319,0.5365831674342709,9.0,8.0
11151,I000337011,0.6187274048847825,0.3490460676196525,8.0,0.0
28949,I000767709,0.5508489195533416,0.49988912964714066,5.0,7.0
22277,I000590282,0.5679532417421277,0.4792642316591228,5.0,6.0
7983,I000258544,0.4778630255076497,0.5712891635716368,1.0,9.0
28836,I000763866,0.37242899326662615,0.4121276902573854,0.0,2.0
6176,I000206270,0.5116874156535204,0.4021652549234951,3.0,1.0
347,I000015706,0.5464479811579203,0.2732329305076835,4.0,0.0
23212,I000613575,0.5328835014444339,0.4037695690593561,4.0,1.0
14588,I000413360,0.5698440521094648,0.3442868824253683,6.0,0.0
11168,I000337428,0.5708069963605629,0.49276074968551054,6.0,6.0
34926,I000923990,0.4746965474396921,0.5604691037236288,1.0,9.0
9799,I000305489,0.4769421950343324,0.47816516947265714,1.0,6.0
24717,I000655340,0.5274855263602797,0.5155680159432978,3.0,7.0
7,I000000757,0.5203781537580325,0.51736992158197,3.0,8.0
24711,I000655261,0.6455559152055096,0.3829984997441025,8.0,1.0
28717,I000760601,0.4419271614473065,0.2732535850755103,1.0,0.0
33466,I000888016,0.4925709018450465,0.4758396252950199,2.0,5.0
2806,I000100666,0.6060531902765929,0.563951490301463,7.0,9.0
23440,I000620000,0.6738196076217242,0.5645005894178897,9.0,9.0
16980,I000467100,0.5133063479747253,0.44692877123862224,3.0,3.0
2655,I000094761,0.4436123474803097,0.6379416142120835,1.0,9.0
19949,I000536358,0.5169338885121528,0.5045324636981593,3.0,7.0
23200,I000613425,0.5328709389994917,0.36520002052153755,4.0,0.0
3461,I000125751,0.4399343652619968,0.47295853097581425,1.0,5.0
9037,I000285156,0.6022041996122429,0.4301149856904518,7.0,2.0
32712,I000867341,0.5667417278438186,0.4466190923397408,5.0,3.0
5405,I000183237,0.602813313203848,0.3816492492168298,7.0,1.0
31757,I000842259,0.6285191565951869,0.49419772418228936,8.0,6.0
22590,I000598633,0.6311243499584034,0.48583584593299406,8.0,6.0
7427,I000244076,0.6176637983198927,0.4384695464284869,8.0,3.0
33968,I000901247,0.5313101438919372,0.4663093760708425,3.0,5.0
33150,I000879331,0.6303623420977341,0.47909015773329977,8.0,6.0
10885,I000331470,0.5399319414718017,0.5152744800951572,4.0,7.0
4361,I000153416,0.5999507413503237,0.4874773343509028,7.0,6.0
30045,I000796730,0.561073465799234,0.4540119506856686,5.0,4.0
685,I000031446,0.6860617531170126,0.4662495439883425,9.0,5.0
25410,I000674570,0.48094066201737573,0.4698624505540909,1.0,5.0
27750,I000735626,0.42786332615565326,0.44888520859762326,0.0,4.0
35464,I000937264,0.5724811188251473,0.4069406437080418,6.0,1.0
32266,I000854873,0.5831975421514184,0.44064924082228757,6.0,3.0
4554,I000159325,0.6602356986939181,0.4046288123159295,9.0,1.0
25327,I000673268,0.652227799513058,0.4059138675786518,8.0,1.0
32521,I000861854,0.3799581473697745,0.5193843908060812,0.0,8.0
5825,I000194997,0.7110350915422378,0.40166181895815106,9.0,1.0
37640,I000984637,0.699955266860852,0.383027732402193,9.0,1.0
14036,I000398320,0.5219285875634987,0.42157565722478046,3.0,2.0
8325,I000266995,0.6406310707745646,0.5644991024795344,8.0,9.0
11629,I000348103,0.5666077788478016,0.45278064143862307,5.0,4.0
20984,I000558870,0.5799572326705055,0.506543438886361,6.0,7.0
28129,I000745220,0.5233507579763707,0.5011951852482055,3.0,7.0
17589,I000480961,0.6674987254733489,0.39754830965448945,9.0,1.0
14639,I000415071,0.5340637571093475,0.479416118875596,4.0,6.0
20030,I000538148,0.5538209828365696,0.47201280166954807,5.0,5.0
9264,I000290090,0.5298486725561105,0.46485910655853024,3.0,5.0
35502,I000937954,0.5808952825576847,0.4494227807441555,6.0,4.0
32698,I000867049,0.6699581156178857,0.5149651187351612,9.0,7.0
19926,I000535498,0.4833488750040128,0.44909228303418547,2.0,4.0
14411,I000408441,0.5366768160728873,0.4826374877593594,4.0,6.0
8319,I000266747,0.5031051887899202,0.49094392919027086,2.0,6.0
1505,I000059944,0.6539189566523846,0.5097411345959849,9.0,7.0
1397,I000056862,0.5471246197282831,0.5282365045812629,4.0,8.0
37663,I000984920,0.39867611954351123,0.5061881923560432,0.0,7.0
19291,I000520937,0.7655318887486312,0.44793404635438555,9.0,3.0
37479,I000982437,0.479476908598806,0.5975203441017725,1.0,9.0
10049,I000311665,0.454040844453404,0.43799415503773176,1.0,3.0
3796,I000136304,0.6855277484822099,0.32188096562916263,9.0,0.0
833,I000037166,0.5108943608718141,0.546852312753446,3.0,8.0
29186,I000774730,0.5723615918710655,0.4440580254553322,6.0,3.0
12239,I000362631,0.5122468850502231,0.4534725700376938,3.0,4.0
380,I000017240,0.6945388940212257,0.4440342986617944,9.0,3.0
26014,I000689367,0.6019085328395437,0.43916760158298646,7.0,3.0
5160,I000177179,0.40360222373168736,0.5292931561616885,0.0,8.0
31139,I000827935,0.6827542336238831,0.4354390331576425,9.0,3.0
26772,I000709234,0.5241172675917048,0.45122345956709287,3.0,4.0
5303,I000180798,0.26888648224594747,0.5004628044582293,0.0,7.0
10335,I000318088,0.5957808941160035,0.42013441706474486,7.0,2.0
20992,I000559017,0.5126828836885189,0.5514252725209031,3.0,9.0
11721,I000350838,0.604053754593448,0.2703123271776225,7.0,0.0
25873,I000686167,0.5477842167596672,0.5299587315151545,4.0,8.0
22316,I000591683,0.4032572887158237,0.3520230753686454,0.0,0.0
13634,I000390275,0.6194719071270823,0.60122387861707,8.0,9.0
34755,I000920577,0.6715874866196526,0.35753766520660807,9.0,0.0
21712,I000576002,0.41674354190196117,0.5957894160131406,0.0,9.0
32159,I000852834,0.5218253317495167,0.4612372401540159,3.0,4.0
20986,I000558942,0.457862194246722,0.43103142256270816,1.0,2.0
28653,I000759002,0.44659930646135215,0.4422713390847881,1.0,3.0
30202,I000801720,0.5860605284089359,0.3798528937281121,6.0,1.0
8827,I000280961,0.6686240343970231,0.3969469513752951,9.0,1.0
11562,I000346763,0.4371164989878128,0.7165805154106576,0.0,9.0
1794,I000067021,0.5820691351447176,0.5001694886899068,6.0,7.0
12562,I000369890,0.5579361280368572,0.46271958532984303,5.0,4.0
30666,I000815390,0.4424507017486514,0.5818250575591906,1.0,9.0
9996,I000310497,0.5728586100651827,0.4063741382035995,6.0,1.0
3462,I000125760,0.45811916489900784,0.621620087170039,1.0,9.0
312,I000014930,0.583311203988516,0.4958233937084692,6.0,7.0
11470,I000344538,0.42794917755927836,0.4754572378121479,0.0,5.0
22881,I000606168,0.40533257875225337,0.49933825170177937,0.0,7.0
29357,I000780102,0.5957489172365114,0.4061063651814435,7.0,1.0
832,I000037131,0.4360422789737721,0.4090696366752173,0.0,1.0
37210,I000976826,0.5319683452706924,0.38635654932560204,4.0,1.0
26886,I000712517,0.5963864460243627,0.4224039647425006,7.0,2.0
18946,I000512166,0.5531117084156587,0.3766891636726,5.0,0.0
28542,I000755808,0.554713513729728,0.39509061382620697,5.0,1.0
14776,I000418372,0.6533267839172422,0.5106110426242162,9.0,7.0
22864,I000605881,0.6009696558272581,0.42426449625547946,7.0,2.0
588,I000028666,0.6656224435542142,0.44103649958831626,9.0,3.0
13915,I000395716,0.5916570547097051,0.47960885370713474,7.0,6.0
21114,I000561575,0.3902629968430227,0.5351970690086819,0.0,8.0
11043,I000334592,0.570677089812827,0.4809938495975529,6.0,6.0
31506,I000835233,0.6930629334896387,0.25578872515817375,9.0,0.0
23245,I000614405,0.630567794138218,0.3930339401179472,8.0,1.0
10377,I000319117,0.6698784211604157,0.43614008180657654,9.0,3.0
11207,I000338321,0.4163617667133257,0.36436998191370473,0.0,0.0
36335,I000954486,0.6780800600172647,0.4514902015341089,9.0,4.0
17208,I000472334,0.6159033116971617,0.4097590990963559,8.0,1.0
29339,I000779574,0.6876446181682896,0.3711890643190062,9.0,0.0
13064,I000379627,0.5822198663169175,0.34123452369636115,6.0,0.0
7928,I000257225,0.6021318780606972,0.45388101084320115,7.0,4.0
19621,I000528854,0.46160092555774734,0.695107427989224,1.0,9.0
16917,I000465693,0.5091653609569863,0.4571790924630576,2.0,4.0
27684,I000733971,0.462753034853427,0.47202012432199597,1.0,5.0
32199,I000853720,0.6273631564291244,0.48392677303715054,8.0,6.0
23863,I000632151,0.7001237284309484,0.47736566318573626,9.0,5.0
18443,I000502446,0.42768507363147523,0.5400760707050092,0.0,8.0
7156,I000237387,0.6169351383393942,0.45926224930796067,8.0,4.0
2818,I000101561,0.45042607047781585,0.4531858254490349,1.0,4.0
31020,I000824558,0.41840523612487995,0.5668306734313217,0.0,9.0
33316,I000883206,0.6135110670070424,0.401803010550024,7.0,1.0
16079,I000447681,0.5562024422103571,0.4774535806548457,5.0,5.0
5333,I000181620,0.46302534576705284,0.44911220771534927,1.0,4.0
26268,I000695740,0.5711209810150616,0.446904088339432,6.0,3.0
725,I000032708,0.442068686279418,0.5103023115940192,1.0,7.0
2467,I000088770,0.6054234268538402,0.4524859882008951,7.0,4.0
10943,I000332540,0.6879901236214576,0.5189222059824024,9.0,8.0
6375,I000212641,0.6474870039246345,0.4629995140552709,8.0,5.0
12281,I000363550,0.45205945668031355,0.4696712011002781,1.0,5.0
24045,I000636426,0.5979447281832891,0.3362043098110241,7.0,0.0
2886,I000103334,0.4686290605818918,0.4347161270997414,1.0,3.0
6178,I000206298,0.44534964378218833,0.2738433746100074,1.0,0.0
20860,I000555715,0.5385237853024369,0.44985492311413056,4.0,4.0
2070,I000075692,0.4564536405514884,0.40847075185307835,1.0,1.0
13924,I000395815,0.5427853090984264,0.4545789712230788,4.0,4.0
12232,I000362537,0.6597497234308285,0.4776596168848494,9.0,5.0
18056,I000492109,0.65704967533713,0.45581270722845574,9.0,4.0
30702,I000816584,0.42731927855604346,0.5182750529397836,0.0,8.0
13279,I000383818,0.5399604339985132,0.34762646576091427,4.0,0.0
3123,I000114198,0.5749415181506647,0.5267379553904233,6.0,8.0
32093,I000851304,0.49638166012580925,0.49998982019346966,2.0,7.0
7800,I000253856,0.5463740878991336,0.49106786341024755,4.0,6.0
5728,I000191637,0.3900636670092251,0.40373843113694396,0.0,1.0
27507,I000729518,0.621652455688279,0.4065102735843147,8.0,1.0
24494,I000648839,0.39736316936872423,0.6013822217911615,0.0,9.0
33192,I000880061,0.603681214835105,0.4559202440837331,7.0,4.0
26273,I000695865,0.5833242842754548,0.39638179066800505,6.0,1.0
11799,I000352998,0.5617437399562599,0.3734161423152233,5.0,0.0
29187,I000774731,0.6915655655346625,0.4187349771646186,9.0,2.0
16254,I000451484,0.41585575629572324,0.44945476199999584,0.0,4.0
11673,I000348972,0.5757883987781044,0.4953728965268389,6.0,7.0
35886,I000944957,0.547024200594608,0.45240863164789397,4.0,4.0
26831,I000710858,0.46329697982357565,0.5006616260647183,1.0,7.0
31323,I000831215,0.6325105263852965,0.4947649681368435,8.0,6.0
5578,I000187668,0.5725653118833238,0.391571556582887,6.0,1.0
11164,I000337255,0.18967919364158287,0.3268831978224557,0.0,0.0
12982,I000377821,0.5780683085902008,0.5126213573276811,6.0,7.0
33050,I000876931,0.47567360837766015,0.46331280444009765,1.0,5.0
29659,I000787462,0.48629040822944625,0.5601627417657532,2.0,9.0
7554,I000247486,0.5824483820938704,0.4828632279988161,6.0,6.0
14402,I000408148,0.549162376813546,0.601077796602929,4.0,9.0
22205,I000588592,0.5449223039474129,0.46614290054264956,4.0,5.0
24133,I000638491,0.6022206623399059,0.46319154395295953,7.0,5.0
17771,I000485001,0.4890451853175678,0.4987212344828603,2.0,7.0
10098,I000312996,0.46941808682475916,0.43414105296218103,1.0,3.0
21991,I000582507,0.5904650085324499,0.39657318070477904,7.0,1.0
6228,I000208010,0.5580344021954634,0.5170206874170054,5.0,8.0
2812,I000101066,0.31074365071597976,0.5751792293099063,0.0,9.0
36831,I000967653,0.41099939617675574,0.667297940709828,0.0,9.0
28912,I000766206,0.5326283649275179,0.5491499476538194,4.0,8.0
16404,I000454723,0.7317532422349928,0.32265254235732854,9.0,0.0
34372,I000910061,0.5062214154416479,0.4250380398473045,2.0,2.0
19441,I000524171,0.48575871935756754,0.5215182851388357,2.0,8.0
310,I000014917,0.6457058760546979,0.3742204788363011,8.0,0.0
4847,I000168485,0.49165052238566836,0.5478279956272758,2.0,8.0
34154,I000904615,0.5633439983612321,0.5501956037093606,5.0,8.0
26936,I000713721,0.506664997140501,0.5059618607667042,2.0,7.0
35878,I000944830,0.667582194599024,0.4990024533512522,9.0,7.0
14661,I000415654,0.6038605601313968,0.47317491119555594,7.0,5.0
5501,I000185636,0.43938295877279276,0.5426789282789982,0.0,8.0
5034,I000173661,0.49794955415450237,0.46298144511778067,2.0,5.0
26625,I000706208,0.4475755956498119,0.5324256912847992,1.0,8.0
13770,I000392638,0.6868834899675053,0.49297168055541574,9.0,6.0
9875,I000307304,0.5203531128162207,0.42328773626674465,3.0,2.0
4949,I000171316,0.5744323189884495,0.48170981369535515,6.0,6.0
36917,I000969239,0.5504081829308678,0.4239097135572973,4.0,2.0
13238,I000382682,0.4275105433625977,0.5415928999967264,0.0,8.0
8945,I000283388,0.5837161005972803,0.5454032746032387,6.0,8.0
14178,I000402009,0.5657514405141432,0.48109258413816547,5.0,6.0
20804,I000554614,0.5645469780120338,0.5100936757306298,5.0,7.0
28829,I000763656,0.5483689416186733,0.5284498594377629,4.0,8.0
35128,I000929633,0.5457060153866342,0.46522721839350856,4.0,5.0
3096,I000113211,0.5603314591589947,0.5076933455090649,5.0,7.0
25166,I000669785,0.48168377361182746,0.49998315306693164,1.0,7.0
14953,I000423459,0.5380185135665378,0.5087252103422024,4.0,7.0
3952,I000141358,0.6467906225516291,0.4175757307642586,8.0,2.0
23171,I000612626,0.4911259049037342,0.43910138917602876,2.0,3.0
2188,I000079596,0.5933107467561004,0.43775819109398645,7.0,3.0
18693,I000507144,0.5045864165800134,0.45479474376645884,2.0,4.0
10115,I000313368,0.5517372044267183,0.40784496144403054,5.0,1.0
33631,I000892705,0.5627528943146312,0.5151624051556626,5.0,7.0
7078,I000232878,0.7164066182618103,0.48965067263084355,9.0,6.0
38259,I000997094,0.4964273484236056,0.40962445349856985,2.0,1.0
31897,I000845646,0.5011617380228289,0.49033764236668387,2.0,6.0
2692,I000096706,0.5119093416075041,0.4781126940482569,3.0,5.0
330,I000015104,0.43430954296686586,0.4474016347171549,0.0,3.0
20509,I000549202,0.5961313432149976,0.4822927797775528,7.0,6.0
30238,I000802954,0.48899709856578516,0.5104878415382456,2.0,7.0
25094,I000667458,0.3857120159111991,0.5767537296953076,0.0,9.0
300,I000014735,0.5990593052118081,0.45672612776172306,7.0,4.0
33132,I000878776,0.4183655391577116,0.46554807573500656,0.0,5.0
8237,I000265007,0.687964820721182,0.5420277621695359,9.0,8.0
1016,I000044140,0.5845800981882557,0.40331142438776235,6.0,1.0
5797,I000193831,0.5564991297716388,0.46562053971929174,5.0,5.0
3658,I000132606,0.5086553219303307,0.36146640592718876,2.0,0.0
37095,I000974501,0.6620328491487159,0.41937614488924246,9.0,2.0
14117,I000400776,0.4265386860632554,0.5790420082137341,0.0,9.0
36999,I000972696,0.6353539245198403,0.456061828734428,8.0,4.0
10075,I000312353,0.33577250010514564,0.6452407130355766,0.0,9.0
2798,I000100373,0.4601585532268505,0.5994802153092915,1.0,9.0
10107,I000313187,0.5622557380648922,0.4354063142304345,5.0,3.0
17763,I000484829,0.5676479430178162,0.4354494210427739,5.0,3.0
2590,I000092649,0.3934491703127684,0.412871544700405,0.0,2.0
9438,I000295318,0.6077718198248141,0.49099483114251313,7.0,6.0
36311,I000954148,0.5737030675658938,0.4882785521621537,6.0,6.0
15126,I000426647,0.5353523339513812,0.5867018015704704,4.0,9.0
29429,I000782180,0.6114969937392563,0.4815428405986078,7.0,6.0
26120,I000692093,0.4455033277873398,0.4244882457963972,1.0,2.0
37822,I000987495,0.596877284295937,0.4790605022396395,7.0,6.0
6405,I000213681,0.5327564971485742,0.5725522786198839,4.0,9.0
5634,I000189066,0.6746134226076757,0.5805386671402588,9.0,9.0
34505,I000913611,0.6423343881886489,0.4855215644748472,8.0,6.0
35723,I000942263,0.5337572491162582,0.5361736711126303,4.0,8.0
23619,I000623932,0.5548409699029243,0.42740448318001734,5.0,2.0
32195,I000853631,0.5884729650789807,0.47968944915875883,6.0,6.0
20450,I000547990,0.5443013406994932,0.5083165816934745,4.0,7.0
5794,I000193664,0.5722090704540441,0.44798776041181765,6.0,3.0
21071,I000560708,0.3751310438309635,0.4480147651904216,0.0,3.0
27099,I000718260,0.4186293883396237,0.5553425479442177,0.0,9.0
23940,I000634332,0.5772023631558222,0.44455164967526084,6.0,3.0
22124,I000587069,0.5360692705845214,0.5563486558364783,4.0,9.0
28815,I000763159,0.5363537078882263,0.43135122298982737,4.0,2.0
38172,I000995137,0.6166668268051996,0.4261927591525728,8.0,2.0
36360,I000954819,0.6915344032070145,0.48092611471731833,9.0,6.0
13926,I000395829,0.6239346640630254,0.34308685110419906,8.0,0.0
14370,I000407271,0.5060326611185397,0.5097899855398303,2.0,7.0
17153,I000470712,0.5113151697438252,0.438332516063893,3.0,3.0
38811,I001010302,0.6357934037337204,0.4509621618397803,8.0,4.0
3934,I000140724,0.44347733743597806,0.4619340665240164,1.0,4.0
30530,I000811868,0.5094316324368444,0.49120317905822963,2.0,6.0
23060,I000610435,0.6775373080529703,0.46674750923260244,9.0,5.0
22678,I000599983,0.6220270777600703,0.5862164787162899,8.0,9.0
22216,I000588718,0.3895616635502167,0.49855020690821283,0.0,7.0
2068,I000075609,0.6193947292880921,0.5076136651599924,8.0,7.0
7291,I000240630,0.5968441319934027,0.2900656741832325,7.0,0.0
18743,I000508268,0.703749136821705,0.4714667240824455,9.0,5.0
7843,I000254537,0.6157162672631852,0.43001003725491854,8.0,2.0
37835,I000987866,0.5451661644357152,0.425753082911887,4.0,2.0
4969,I000171749,0.6261175823955558,0.45111431292860504,8.0,4.0
25483,I000675810,0.4972573354281808,0.46298963070747967,2.0,5.0
36938,I000969629,0.725676270540459,0.42967624317203773,9.0,2.0
31392,I000832380,0.49812194267021215,0.516710255402651,2.0,8.0
35718,I000942119,0.5687010872338106,0.3828896633415791,5.0,1.0
29734,I000789456,0.6721261321250305,0.4353873649851545,9.0,3.0
23593,I000623314,0.589196205113328,0.48676942560127906,6.0,6.0
23118,I000611487,0.4540381832093953,0.2672217990496389,1.0,0.0
9044,I000285302,0.26606565077692784,0.40925628256506985,0.0,1.0
27608,I000731939,0.48857594038015023,0.47517920401829106,2.0,5.0
24795,I000658918,0.6407093617196439,0.42984303924769335,8.0,2.0
26995,I000715537,0.5660776252749634,0.4223417258856126,5.0,2.0
33850,I000898880,0.44423643238626664,0.5243472889897631,1.0,8.0
4995,I000172649,0.49987953200563723,0.4927257982121625,2.0,6.0
17304,I000474739,0.5832337082354626,0.3985938965627492,6.0,1.0
2755,I000099273,0.45781253944550027,0.4533872623912147,1.0,4.0
10610,I000325211,0.7065902857368901,0.42003855652265576,9.0,2.0
3085,I000112794,0.58146211285569,0.4874466882448933,6.0,6.0
19394,I000523198,0.7158959963229712,0.4531345025987369,9.0,4.0
31161,I000828398,0.5943883145637168,0.6384823715735415,7.0,9.0
16126,I000448776,0.6022311693217173,0.5577751977758885,7.0,9.0
30024,I000796100,0.6486576400669491,0.31382061612313017,8.0,0.0
38481,I001003641,0.6512335249444775,0.4782746441676695,8.0,6.0
3754,I000135504,0.6411995792420105,0.4341684645572479,8.0,3.0
9636,I000301386,0.5660352104096558,0.4327003386391662,5.0,3.0
7902,I000256563,0.555107773455589,0.49134772517378356,5.0,6.0
7176,I000237822,0.5718935822067653,0.5015727086879515,6.0,7.0
2060,I000075219,0.5219949324991422,0.5210788045844154,3.0,8.0
8090,I000261246,0.5645245352383024,0.4237253013553313,5.0,2.0
31992,I000849290,0.5422093002499196,0.48042103522134366,4.0,6.0
30099,I000798170,0.6149966014949199,0.2662842290677459,8.0,0.0
8750,I000279027,0.5876616045861713,0.5240659523444312,6.0,8.0
30281,I000804007,0.47296171742460386,0.40881015628556777,1.0,1.0
32877,I000872152,0.4186657743278919,0.22504293732934816,0.0,0.0
30336,I000805533,0.6217177134856691,0.5033835231769851,8.0,7.0
12082,I000359203,0.4237107862003834,0.4117789331920826,0.0,2.0
25866,I000685983,0.48963945680131254,0.4410087858782124,2.0,3.0
3091,I000113015,0.5967479869912509,0.4921356301111124,7.0,6.0
15417,I000432849,0.5423855667658638,0.3285022162812633,4.0,0.0
10996,I000333574,0.5742972470431331,0.4788086129391344,6.0,6.0
31135,I000827902,0.5900151545904283,0.45075882244263465,7.0,4.0
9572,I000299006,0.6576676281940192,0.47965920440825727,9.0,6.0
36059,I000949489,0.4560546168310011,0.5001552638756825,1.0,7.0
5711,I000191330,0.5481974118195804,0.4948253398321806,4.0,6.0
28358,I000751462,0.43757177613927706,0.6224811514706335,0.0,9.0
9978,I000309734,0.5098873293925186,0.4146002334147957,3.0,2.0
13254,I000383196,0.5510667988622339,0.4501622349813492,5.0,4.0
27385,I000725851,0.5352821532033176,0.4697529757867502,4.0,5.0
21543,I000572470,0.5579286902876401,0.4338227143562126,5.0,3.0
33715,I000895158,0.3567217630394045,0.57572070238472,0.0,9.0
27844,I000739047,0.489362410316656,0.42477182541511815,2.0,2.0
36843,I000967870,0.5770446594205911,0.4634811439795515,6.0,5.0
17523,I000479635,0.5480962350547978,0.3955231889503403,4.0,1.0
14130,I000401039,0.6034201665527673,0.48124279569690054,7.0,6.0
16853,I000464365,0.5285403609902847,0.43860020329143534,3.0,3.0
27588,I000731573,0.5292800935062235,0.5017252463131991,3.0,7.0
28056,I000743551,0.684396500126634,0.5909597882261504,9.0,9.0
27210,I000720597,0.6418185858142009,0.5038934919230252,8.0,7.0
3780,I000136037,0.48182725034723595,0.5588542620318377,1.0,9.0
16621,I000459002,0.364447537850736,0.56944759744778,0.0,9.0
6089,I000203785,0.5623565865626364,0.4436337929146141,5.0,3.0
33932,I000900712,0.5553032233364172,0.46568108654846124,5.0,5.0
13196,I000381934,0.5059594827142584,0.6058053709577853,2.0,9.0
35060,I000927668,0.45316516876268986,0.5239212781757447,1.0,8.0
15715,I000439291,0.47898127797209533,0.43275926039055024,1.0,3.0
12541,I000369283,0.7145447632479631,0.45208926881771805,9.0,4.0
29759,I000790207,0.4833474994776161,0.5255930914242194,2.0,8.0
11125,I000336495,0.62536305179022,0.4194529665003034,8.0,2.0
36213,I000952599,0.6156317737750907,0.3545295116061139,8.0,0.0
20219,I000542075,0.4835943730940447,0.5143247460549274,2.0,7.0
15785,I000441206,0.5964672871956739,0.4121298894661087,7.0,2.0
4248,I000150907,0.4932665711683708,0.46021193619451195,2.0,4.0
24338,I000644710,0.5655766941703387,0.4962481063384357,5.0,7.0
4794,I000165969,0.5477814997930414,0.3799189873186486,4.0,1.0
24335,I000644690,0.5950597309023045,0.39578202621035213,7.0,1.0
31482,I000834297,0.5079837465111572,0.5395089669518451,2.0,8.0
20521,I000549422,0.5502308987845677,0.4607242136881648,4.0,4.0
29226,I000775905,0.610030795302205,0.3987620732770669,7.0,1.0
24474,I000648610,0.6591309604441437,0.47726410993594165,9.0,5.0
15828,I000441972,0.607547113083629,0.3780022014382909,7.0,0.0
17632,I000481921,0.6373623580567493,0.5839679650835292,8.0,9.0
20877,I000556131,0.4119650512402392,0.49110284026765244,0.0,6.0
32386,I000857368,0.5146551103931616,0.5727798708984719,3.0,9.0
6404,I000213546,0.7506911598419633,0.567950745177856,9.0,9.0
9899,I000307652,0.5492335483027615,0.47046346649495885,4.0,5.0
15363,I000432000,0.4662453250833993,0.4346003708801161,1.0,3.0
21420,I000569277,0.5136222317735089,0.47614722098870527,3.0,5.0
271,I000013490,0.44776408269492185,0.5143265873719179,1.0,7.0
23693,I000625458,0.6481695829280825,0.550852329546112,8.0,8.0
29933,I000794062,0.597941540515001,0.6298741491910693,7.0,9.0
19979,I000536968,0.5707715950977676,0.45195992257408474,6.0,4.0
11450,I000343961,0.3981804619617876,0.6450914271418613,0.0,9.0
19203,I000518083,0.43656651174009753,0.4252291261733162,0.0,2.0
35362,I000935121,0.43800178410486934,0.4869807658152286,0.0,6.0
5275,I000180169,0.5497784427648467,0.46451233063547126,4.0,5.0
20576,I000550557,0.538853179183204,0.4502813349145857,4.0,4.0
18461,I000502910,0.531865405588311,0.4948769204190592,4.0,6.0
31078,I000826426,0.6295301372242785,0.363992491641725,8.0,0.0
18740,I000508241,0.7313248343019625,0.5278379698152101,9.0,8.0
23652,I000624477,0.5710071024836546,0.37829379176677963,6.0,0.0
29503,I000783781,0.6196228308015546,0.3706792470874789,8.0,0.0
9347,I000291556,0.5350867548991626,0.4512973715771615,4.0,4.0
16409,I000454802,0.5636348656292827,0.44139021110065246,5.0,3.0
25015,I000665284,0.511213280966324,0.5398146838644883,3.0,8.0
19648,I000529212,0.5705836645337744,0.4705252753823043,6.0,5.0
38455,I001003136,0.543246416737429,0.47614550727227056,4.0,5.0
23426,I000619545,0.5402156990234851,0.391425857238227,4.0,1.0
16778,I000462170,0.48273449911656136,0.5192937171723636,2.0,8.0
3046,I000110752,0.6230860864746492,0.3514097653320282,8.0,0.0
36588,I000960649,0.7061529774136652,0.4771348559675517,9.0,5.0
17071,I000468925,0.693743833568671,0.4646589748582096,9.0,5.0
14501,I000410849,0.5615105666604808,0.45225312133730655,5.0,4.0
6815,I000224259,0.5436809860779481,0.35787420903810546,4.0,0.0
38381,I001001268,0.6306977803449766,0.4497182005996317,8.0,4.0
36528,I000959206,0.5494336416708467,0.46923029316329745,4.0,5.0
34089,I000903307,0.5963847071775668,0.4425322358602401,7.0,3.0
18218,I000496243,0.6802966292739863,0.3710460718738525,9.0,0.0
